to,from,value
8394,8364,0
8321,8364,0
26526,8364,0
5691,8364,0
5674,8364,0
48965,8364,0
8315,8364,0
62589,8364,0
8339,8364,0
8393,8364,0
8313,8364,0
8382,8364,0
8374,8364,0
5695,8364,0
8447,8364,0
8441,8364,0
8480,8364,0
5687,8364,0
5669,8364,0
8466,8364,0
26582,8364,0
8485,8364,0
8376,8364,0
8379,8364,0
8457,8364,0
8415,8364,0
8487,8364,0
26519,8364,0
8427,8364,0
8364,8364,0
8445,8364,0
8449,8364,0
26517,8364,0
8395,8364,0
8418,8364,0
8432,8364,0
5694,8364,0
8490,8364,0
8444,8364,0
5690,8364,0
8443,8364,0
8348,8364,0
26520,8364,0
5670,8364,0
8430,8364,0
8401,8364,0
8370,8364,0
8477,8364,0
5680,8364,0
8439,8364,0
8400,8364,0
8412,8364,0
8372,8364,0
22756,8364,0
5693,8364,0
62598,8364,0
48997,8364,0
49002,8364,0
8494,8364,0
62596,8364,0
5682,8364,0
49000,8364,0
3293,8364,0
8354,8364,0
21790,8364,0
22491,8364,0
48999,8364,0
48998,8364,0
48985,8364,0
49001,8364,0
21791,8364,0
8365,8364,0
48961,8364,0
48962,8364,0
48964,8364,0
48966,8364,0
48967,8364,0
48968,8364,0
48969,8364,0
48970,8364,0
21792,8364,0
48972,8364,0
48973,8364,0
48974,8364,0
48975,8364,0
21797,8364,0
48976,8364,0
21796,8364,0
48977,8364,0
50167,8364,0
48978,8364,0
8323,8364,0
21798,8364,0
26523,8364,0
offshore,8364,0
5675,8445,0
48944,8445,0
50170,8445,0
8475,8445,0
5676,8445,0
8340,8445,0
8435,8445,0
8488,8445,0
48971,8445,0
8474,8445,0
8359,8445,0
8373,8445,0
33176,8445,0
8322,8445,0
8358,8445,0
8411,8445,0
8406,8445,0
8452,8445,0
8460,8445,0
8337,8445,0
8450,8445,0
49003,8445,0
8398,8445,0
8484,8445,0
48948,8445,0
8423,8445,0
48946,8445,0
8476,8445,0
8397,8445,0
8328,8445,0
26518,8445,0
48980,8445,0
48950,8445,0
8371,8445,0
8491,8445,0
48953,8445,0
8356,8445,0
48984,8445,0
8462,8445,0
48954,8445,0
8453,8445,0
8469,8445,0
8385,8445,0
5678,8445,0
8471,8445,0
8405,8445,0
8369,8445,0
8316,8445,0
8312,8445,0
8429,8445,0
5688,8445,0
8454,8445,0
8311,8445,0
8413,8445,0
8360,8445,0
8380,8445,0
48956,8445,0
5696,8445,0
8467,8445,0
8332,8445,0
5683,8445,0
5672,8445,0
8461,8445,0
8355,8445,0
33185,8445,0
48955,8445,0
8392,8445,0
8362,8445,0
8349,8445,0
8478,8445,0
21787,8445,0
8338,8445,0
8326,8445,0
5686,8445,0
33179,8445,0
8459,8445,0
8758,8445,0
8333,8445,0
8361,8445,0
8482,8445,0
8350,8445,0
5689,8445,0
8493,8445,0
8378,8445,0
8396,8445,0
8448,8445,0
8352,8445,0
21803,8445,0
5679,8445,0
5692,8445,0
8426,8445,0
8425,8445,0
5697,8445,0
8346,8445,0
8455,8445,0
8446,8445,0
26521,8445,0
48947,8445,0
21789,8445,0
8486,8445,0
8386,8445,0
5673,8445,0
8470,8445,0
8465,8445,0
5668,8445,0
8473,8445,0
8419,8445,0
8389,8445,0
8310,8445,0
33177,8445,0
8404,8445,0
8468,8445,0
8456,8445,0
8464,8445,0
8327,8445,0
8388,8445,0
8381,8445,0
8319,8445,0
8368,8445,0
8438,8445,0
8403,8445,0
8408,8445,0
8451,8445,0
8324,8445,0
8463,8445,0
48952,8445,0
8479,8445,0
8390,8445,0
8481,8445,0
8325,8445,0
8375,8445,0
8428,8445,0
8440,8445,0
8407,8445,0
8345,8445,0
8366,8445,0
8317,8445,0
8420,8445,0
48943,8445,0
8308,8445,0
33178,8445,0
8424,8445,0
8357,8445,0
8383,8445,0
26522,8445,0
21788,8445,0
8492,8445,0
5681,8445,0
8318,8445,0
8489,8445,0
5685,8445,0
48945,8445,0
8331,8445,0
8343,8445,0
48957,8445,0
8416,8445,0
48982,8445,0
8314,8445,0
8351,8445,0
8431,8445,0
8367,8445,0
8334,8445,0
8437,8445,0
8483,8445,0
8384,8445,0
8363,8445,0
5677,8445,0
8341,8445,0
8472,8445,0
8409,8445,0
8402,8445,0
8414,8445,0
33181,8445,0
8353,8445,0
8347,8445,0
8495,8445,0
8421,8445,0
8442,8445,0
8387,8445,0
8391,8445,0
8433,8445,0
8417,8445,0
8309,8445,0
33180,8445,0
48951,8445,0
5684,8445,0
26524,8445,0
8394,8445,0
8321,8445,0
26526,8445,0
5691,8445,0
5674,8445,0
48965,8445,0
8315,8445,0
62589,8445,0
8339,8445,0
8393,8445,0
8313,8445,0
8382,8445,0
8374,8445,0
5695,8445,0
8447,8445,0
8441,8445,0
8480,8445,0
5687,8445,0
5669,8445,0
8466,8445,0
26582,8445,0
8485,8445,0
8376,8445,0
8379,8445,0
8457,8445,0
8415,8445,0
8487,8445,0
26519,8445,0
8427,8445,0
8364,8445,0
8445,8445,0
8449,8445,0
26517,8445,0
8395,8445,0
8418,8445,0
8432,8445,0
5694,8445,0
8490,8445,0
8444,8445,0
5690,8445,0
8443,8445,0
8348,8445,0
26520,8445,0
5670,8445,0
8430,8445,0
8401,8445,0
8370,8445,0
8477,8445,0
5680,8445,0
8439,8445,0
8400,8445,0
8412,8445,0
8372,8445,0
22756,8445,0
5693,8445,0
62598,8445,0
48997,8445,0
49002,8445,0
8494,8445,0
62596,8445,0
5682,8445,0
49000,8445,0
3293,8445,0
8354,8445,0
21790,8445,0
22491,8445,0
48999,8445,0
48998,8445,0
48985,8445,0
49001,8445,0
21791,8445,0
8365,8445,0
48961,8445,0
48962,8445,0
48964,8445,0
48966,8445,0
48967,8445,0
48968,8445,0
48969,8445,0
48970,8445,0
21792,8445,0
48972,8445,0
48973,8445,0
48974,8445,0
48975,8445,0
21797,8445,0
48976,8445,0
21796,8445,0
48977,8445,0
50167,8445,0
48978,8445,0
8323,8445,0
21798,8445,0
26523,8445,0
offshore,8445,0
5675,8449,0
48944,8449,0
50170,8449,0
8475,8449,0
5676,8449,0
8340,8449,0
8435,8449,0
8488,8449,0
48971,8449,0
8474,8449,0
8359,8449,0
8373,8449,0
33176,8449,0
8322,8449,0
8358,8449,0
8411,8449,0
8406,8449,0
8452,8449,0
8460,8449,0
8337,8449,0
8450,8449,0
49003,8449,0
8398,8449,0
8484,8449,0
48948,8449,0
8423,8449,0
48946,8449,0
8476,8449,0
8397,8449,0
8328,8449,0
26518,8449,0
48980,8449,0
48950,8449,0
8371,8449,0
8491,8449,0
48953,8449,0
8356,8449,0
48984,8449,0
8462,8449,0
48954,8449,0
8453,8449,0
8469,8449,0
8385,8449,0
5678,8449,0
8471,8449,0
8405,8449,0
8369,8449,0
8316,8449,0
8312,8449,0
8429,8449,0
5688,8449,0
8454,8449,0
8311,8449,0
8413,8449,0
8360,8449,0
8380,8449,0
48956,8449,0
5696,8449,0
8467,8449,0
8332,8449,0
5683,8449,0
5672,8449,0
8461,8449,0
8355,8449,0
33185,8449,0
48955,8449,0
8392,8449,0
8362,8449,0
8349,8449,0
8478,8449,0
21787,8449,0
8338,8449,0
8326,8449,0
5686,8449,0
33179,8449,0
8459,8449,0
8758,8449,0
8333,8449,0
8361,8449,0
8482,8449,0
8350,8449,0
5689,8449,0
8493,8449,0
8378,8449,0
8396,8449,0
8448,8449,0
8352,8449,0
21803,8449,0
5679,8449,0
5692,8449,0
8426,8449,0
8425,8449,0
5697,8449,0
8346,8449,0
8455,8449,0
8446,8449,0
26521,8449,0
48947,8449,0
21789,8449,0
8486,8449,0
8386,8449,0
5673,8449,0
8470,8449,0
8465,8449,0
5668,8449,0
8473,8449,0
8419,8449,0
8389,8449,0
8310,8449,0
33177,8449,0
8404,8449,0
8468,8449,0
8456,8449,0
8464,8449,0
8327,8449,0
8388,8449,0
8381,8449,0
8319,8449,0
8368,8449,0
8438,8449,0
8403,8449,0
8408,8449,0
8451,8449,0
8324,8449,0
8463,8449,0
48952,8449,0
8479,8449,0
8390,8449,0
8481,8449,0
8325,8449,0
8375,8449,0
8428,8449,0
8440,8449,0
8407,8449,0
8345,8449,0
8366,8449,0
8317,8449,0
8420,8449,0
48943,8449,0
8308,8449,0
33178,8449,0
8424,8449,0
8357,8449,0
8383,8449,0
26522,8449,0
21788,8449,0
8492,8449,0
5681,8449,0
8318,8449,0
8489,8449,0
5685,8449,0
48945,8449,0
8331,8449,0
8343,8449,0
48957,8449,0
8416,8449,0
48982,8449,0
8314,8449,0
8351,8449,0
8431,8449,0
8367,8449,0
8334,8449,0
8437,8449,0
8483,8449,0
8384,8449,0
8363,8449,0
5677,8449,0
8341,8449,0
8472,8449,0
8409,8449,0
8402,8449,0
8414,8449,0
33181,8449,0
8353,8449,0
8347,8449,0
8495,8449,0
8421,8449,0
8442,8449,0
8387,8449,0
8391,8449,0
8433,8449,0
8417,8449,0
8309,8449,0
33180,8449,0
48951,8449,0
5684,8449,0
26524,8449,0
8394,8449,0
8321,8449,0
26526,8449,0
5691,8449,0
5674,8449,0
48965,8449,0
8315,8449,0
62589,8449,0
8339,8449,0
8393,8449,0
8313,8449,0
8382,8449,0
8374,8449,0
5695,8449,0
8447,8449,0
8441,8449,0
8480,8449,0
5687,8449,0
5669,8449,0
8466,8449,0
26582,8449,0
8485,8449,0
8376,8449,0
8379,8449,0
8457,8449,0
8415,8449,0
8487,8449,0
26519,8449,0
8427,8449,0
8364,8449,0
8445,8449,0
8449,8449,0
26517,8449,0
8395,8449,0
8418,8449,0
8432,8449,0
5694,8449,0
8490,8449,0
8444,8449,0
5690,8449,0
8443,8449,0
8348,8449,0
26520,8449,0
5670,8449,0
8430,8449,0
8401,8449,0
8370,8449,0
8477,8449,0
5680,8449,0
8439,8449,0
8400,8449,0
8412,8449,0
8372,8449,0
22756,8449,0
5693,8449,0
62598,8449,0
48997,8449,0
49002,8449,0
8494,8449,0
62596,8449,0
5682,8449,0
49000,8449,0
3293,8449,0
8354,8449,0
21790,8449,0
22491,8449,0
48999,8449,0
48998,8449,0
48985,8449,0
49001,8449,0
21791,8449,0
8365,8449,0
48961,8449,0
48962,8449,0
48964,8449,0
48966,8449,0
48967,8449,0
48968,8449,0
48969,8449,0
48970,8449,0
21792,8449,0
48972,8449,0
48973,8449,0
48974,8449,0
48975,8449,0
21797,8449,0
48976,8449,0
21796,8449,0
48977,8449,0
50167,8449,0
48978,8449,0
8323,8449,0
21798,8449,0
26523,8449,0
offshore,8449,0
5675,26517,0
48944,26517,0
50170,26517,0
8475,26517,0
5676,26517,0
8340,26517,0
8435,26517,0
8488,26517,0
48971,26517,0
8474,26517,0
8359,26517,0
8373,26517,0
33176,26517,0
8322,26517,0
8358,26517,0
8411,26517,0
8406,26517,0
8452,26517,0
8460,26517,0
8337,26517,0
8450,26517,0
49003,26517,0
8398,26517,0
8484,26517,0
48948,26517,0
8423,26517,0
48946,26517,0
8476,26517,0
8397,26517,0
8328,26517,0
26518,26517,0
48980,26517,0
48950,26517,0
8371,26517,0
8491,26517,0
48953,26517,0
8356,26517,0
48984,26517,0
8462,26517,0
48954,26517,0
8453,26517,0
8469,26517,0
8385,26517,0
5678,26517,0
8471,26517,0
8405,26517,0
8369,26517,0
8316,26517,0
8312,26517,0
8429,26517,0
5688,26517,0
8454,26517,0
8311,26517,0
8413,26517,0
8360,26517,0
8380,26517,0
48956,26517,0
5696,26517,0
8467,26517,0
8332,26517,0
5683,26517,0
5672,26517,0
8461,26517,0
8355,26517,0
33185,26517,0
48955,26517,0
8392,26517,0
8362,26517,0
8349,26517,0
8478,26517,0
21787,26517,0
8338,26517,0
8326,26517,0
5686,26517,0
33179,26517,0
8459,26517,0
8758,26517,0
8333,26517,0
8361,26517,0
8482,26517,0
8350,26517,0
5689,26517,0
8493,26517,0
8378,26517,0
8396,26517,0
8448,26517,0
8352,26517,0
21803,26517,0
5679,26517,0
5692,26517,0
8426,26517,0
8425,26517,0
5697,26517,0
8346,26517,0
8455,26517,0
8446,26517,0
26521,26517,0
48947,26517,0
21789,26517,0
8486,26517,0
8386,26517,0
5673,26517,0
8470,26517,0
8465,26517,0
5668,26517,0
8473,26517,0
8419,26517,0
8389,26517,0
8310,26517,0
33177,26517,0
8404,26517,0
8468,26517,0
8456,26517,0
8464,26517,0
8327,26517,0
8388,26517,0
8381,26517,0
8319,26517,0
8368,26517,0
8438,26517,0
8403,26517,0
8408,26517,0
8451,26517,0
8324,26517,0
8463,26517,0
48952,26517,0
8479,26517,0
8390,26517,0
8481,26517,0
8325,26517,0
8375,26517,0
8428,26517,0
8440,26517,0
8407,26517,0
8345,26517,0
8366,26517,0
8317,26517,0
8420,26517,0
48943,26517,0
8308,26517,0
33178,26517,0
8424,26517,0
8357,26517,0
8383,26517,0
26522,26517,0
21788,26517,0
8492,26517,0
5681,26517,0
8318,26517,0
8489,26517,0
5685,26517,0
48945,26517,0
8331,26517,0
8343,26517,0
48957,26517,0
8416,26517,0
48982,26517,0
8314,26517,0
8351,26517,0
8431,26517,0
8367,26517,0
8334,26517,0
8437,26517,0
8483,26517,0
8384,26517,0
8363,26517,0
5677,26517,0
8341,26517,0
8472,26517,0
8409,26517,0
8402,26517,0
8414,26517,0
33181,26517,0
8353,26517,0
8347,26517,0
8495,26517,0
8421,26517,0
8442,26517,0
8387,26517,0
8391,26517,0
8433,26517,0
8417,26517,0
8309,26517,0
33180,26517,0
48951,26517,0
5684,26517,0
26524,26517,0
8394,26517,0
8321,26517,0
26526,26517,0
5691,26517,0
5674,26517,0
48965,26517,0
8315,26517,0
62589,26517,0
8339,26517,0
8393,26517,0
8313,26517,0
8382,26517,0
8374,26517,0
5695,26517,0
8447,26517,0
8441,26517,0
8480,26517,0
5687,26517,0
5669,26517,0
8466,26517,0
26582,26517,0
8485,26517,0
8376,26517,0
8379,26517,0
8457,26517,0
8415,26517,0
8487,26517,0
26519,26517,0
8427,26517,0
8364,26517,0
8445,26517,0
8449,26517,0
26517,26517,0
8395,26517,0
8418,26517,0
8432,26517,0
5694,26517,0
8490,26517,0
8444,26517,0
5690,26517,0
8443,26517,0
8348,26517,0
26520,26517,0
5670,26517,0
8430,26517,0
8401,26517,0
8370,26517,0
8477,26517,0
5680,26517,0
8439,26517,0
8400,26517,0
8412,26517,0
8372,26517,0
22756,26517,0
5693,26517,0
62598,26517,0
48997,26517,0
49002,26517,0
8494,26517,0
62596,26517,0
5682,26517,0
49000,26517,0
3293,26517,0
8354,26517,0
21790,26517,0
22491,26517,0
48999,26517,0
48998,26517,0
48985,26517,0
49001,26517,0
21791,26517,0
8365,26517,0
48961,26517,0
48962,26517,0
48964,26517,0
48966,26517,0
48967,26517,0
48968,26517,0
48969,26517,0
48970,26517,0
21792,26517,0
48972,26517,0
48973,26517,0
48974,26517,0
48975,26517,0
21797,26517,0
48976,26517,0
21796,26517,0
48977,26517,0
50167,26517,0
48978,26517,0
8323,26517,0
21798,26517,0
26523,26517,0
offshore,26517,0
5675,8395,0
48944,8395,0
50170,8395,0
8475,8395,0
5676,8395,0
8340,8395,0
8435,8395,0
8488,8395,0
48971,8395,0
8474,8395,0
8359,8395,0
8373,8395,0
33176,8395,0
8322,8395,0
8358,8395,0
8411,8395,0
8406,8395,0
8452,8395,0
8460,8395,0
8337,8395,0
8450,8395,0
49003,8395,0
8398,8395,0
8484,8395,0
48948,8395,0
8423,8395,0
48946,8395,0
8476,8395,0
8397,8395,0
8328,8395,0
26518,8395,0
48980,8395,0
48950,8395,0
8371,8395,0
8491,8395,0
48953,8395,0
8356,8395,0
48984,8395,0
8462,8395,0
48954,8395,0
8453,8395,0
8469,8395,0
8385,8395,0
5678,8395,0
8471,8395,0
8405,8395,0
8369,8395,0
8316,8395,0
8312,8395,0
8429,8395,0
5688,8395,0
8454,8395,0
8311,8395,0
8413,8395,0
8360,8395,0
8380,8395,0
48956,8395,0
5696,8395,0
8467,8395,0
8332,8395,0
5683,8395,0
5672,8395,0
8461,8395,0
8355,8395,0
33185,8395,0
48955,8395,0
8392,8395,0
8362,8395,0
8349,8395,0
8478,8395,0
21787,8395,0
8338,8395,0
8326,8395,0
5686,8395,0
33179,8395,0
8459,8395,0
8758,8395,0
8333,8395,0
8361,8395,0
8482,8395,0
8350,8395,0
5689,8395,0
8493,8395,0
8378,8395,0
8396,8395,0
8448,8395,0
8352,8395,0
21803,8395,0
5679,8395,0
5692,8395,0
8426,8395,0
8425,8395,0
5697,8395,0
8346,8395,0
8455,8395,0
8446,8395,0
26521,8395,0
48947,8395,0
21789,8395,0
8486,8395,0
8386,8395,0
5673,8395,0
8470,8395,0
8465,8395,0
5668,8395,0
8473,8395,0
8419,8395,0
8389,8395,0
8310,8395,0
33177,8395,0
8404,8395,0
8468,8395,0
8456,8395,0
8464,8395,0
8327,8395,0
8388,8395,0
8381,8395,0
8319,8395,0
8368,8395,0
8438,8395,0
8403,8395,0
8408,8395,0
8451,8395,0
8324,8395,0
8463,8395,0
48952,8395,0
8479,8395,0
8390,8395,0
8481,8395,0
8325,8395,0
8375,8395,0
8428,8395,0
8440,8395,0
8407,8395,0
8345,8395,0
8366,8395,0
8317,8395,0
8420,8395,0
48943,8395,0
8308,8395,0
33178,8395,0
8424,8395,0
8357,8395,0
8383,8395,0
26522,8395,0
21788,8395,0
8492,8395,0
5681,8395,0
8318,8395,0
8489,8395,0
5685,8395,0
48945,8395,0
8331,8395,0
8343,8395,0
48957,8395,0
8416,8395,0
48982,8395,0
8314,8395,0
8351,8395,0
8431,8395,0
8367,8395,0
8334,8395,0
8437,8395,0
8483,8395,0
8384,8395,0
8363,8395,0
5677,8395,0
8341,8395,0
8472,8395,0
8409,8395,0
8402,8395,0
8414,8395,0
33181,8395,0
8353,8395,0
8347,8395,0
8495,8395,0
8421,8395,0
8442,8395,0
8387,8395,0
8391,8395,0
8433,8395,0
8417,8395,0
8309,8395,0
33180,8395,0
48951,8395,0
5684,8395,0
26524,8395,0
8394,8395,0
8321,8395,0
26526,8395,0
5691,8395,0
5674,8395,0
48965,8395,0
8315,8395,0
62589,8395,0
8339,8395,0
8393,8395,0
8313,8395,0
8382,8395,0
8374,8395,0
5695,8395,0
8447,8395,0
8441,8395,0
8480,8395,0
5687,8395,0
5669,8395,0
8466,8395,0
26582,8395,0
8485,8395,0
8376,8395,0
8379,8395,0
8457,8395,0
8415,8395,0
8487,8395,0
26519,8395,0
8427,8395,0
8364,8395,0
8445,8395,0
8449,8395,0
26517,8395,0
8395,8395,0
8418,8395,0
8432,8395,0
5694,8395,0
8490,8395,0
8444,8395,0
5690,8395,0
8443,8395,0
8348,8395,0
26520,8395,0
5670,8395,0
8430,8395,0
8401,8395,0
8370,8395,0
8477,8395,0
5680,8395,0
8439,8395,0
8400,8395,0
8412,8395,0
8372,8395,0
22756,8395,0
5693,8395,0
62598,8395,0
48997,8395,0
49002,8395,0
8494,8395,0
62596,8395,0
5682,8395,0
49000,8395,0
3293,8395,0
8354,8395,0
21790,8395,0
22491,8395,0
48999,8395,0
48998,8395,0
48985,8395,0
49001,8395,0
21791,8395,0
8365,8395,0
48961,8395,0
48962,8395,0
48964,8395,0
48966,8395,0
48967,8395,0
48968,8395,0
48969,8395,0
48970,8395,0
21792,8395,0
48972,8395,0
48973,8395,0
48974,8395,0
48975,8395,0
21797,8395,0
48976,8395,0
21796,8395,0
48977,8395,0
50167,8395,0
48978,8395,0
8323,8395,0
21798,8395,0
26523,8395,0
offshore,8395,0
5675,8418,0
48944,8418,0
50170,8418,0
8475,8418,0
5676,8418,0
8340,8418,0
8435,8418,0
8488,8418,0
48971,8418,0
8474,8418,0
8359,8418,0
8373,8418,0
33176,8418,0
8322,8418,0
8358,8418,0
8411,8418,0
8406,8418,0
8452,8418,0
8460,8418,0
8337,8418,0
8450,8418,0
49003,8418,0
8398,8418,0
8484,8418,0
48948,8418,0
8423,8418,0
48946,8418,0
8476,8418,0
8397,8418,0
8328,8418,0
26518,8418,0
48980,8418,0
48950,8418,0
8371,8418,0
8491,8418,0
48953,8418,0
8356,8418,0
48984,8418,0
8462,8418,0
48954,8418,0
8453,8418,0
8469,8418,0
8385,8418,0
5678,8418,0
8471,8418,0
8405,8418,0
8369,8418,0
8316,8418,0
8312,8418,0
8429,8418,0
5688,8418,0
8454,8418,0
8311,8418,0
8413,8418,0
8360,8418,0
8380,8418,0
48956,8418,0
5696,8418,0
8467,8418,0
8332,8418,0
5683,8418,0
5672,8418,0
8461,8418,0
8355,8418,0
33185,8418,0
48955,8418,0
8392,8418,0
8362,8418,0
8349,8418,0
8478,8418,0
21787,8418,0
8338,8418,0
8326,8418,0
5686,8418,0
33179,8418,0
8459,8418,0
8758,8418,0
8333,8418,0
8361,8418,0
8482,8418,0
8350,8418,0
5689,8418,0
8493,8418,0
8378,8418,0
8396,8418,0
8448,8418,0
8352,8418,0
21803,8418,0
5679,8418,0
5692,8418,0
8426,8418,0
8425,8418,0
5697,8418,0
8346,8418,0
8455,8418,0
8446,8418,0
26521,8418,0
48947,8418,0
21789,8418,0
8486,8418,0
8386,8418,0
5673,8418,0
8470,8418,0
8465,8418,0
5668,8418,0
8473,8418,0
8419,8418,0
8389,8418,0
8310,8418,0
33177,8418,0
8404,8418,0
8468,8418,0
8456,8418,0
8464,8418,0
8327,8418,0
8388,8418,0
8381,8418,0
8319,8418,0
8368,8418,0
8438,8418,0
8403,8418,0
8408,8418,0
8451,8418,0
8324,8418,0
8463,8418,0
48952,8418,0
8479,8418,0
8390,8418,0
8481,8418,0
8325,8418,0
8375,8418,0
8428,8418,0
8440,8418,0
8407,8418,0
8345,8418,0
8366,8418,0
8317,8418,0
8420,8418,0
48943,8418,0
8308,8418,0
33178,8418,0
8424,8418,0
8357,8418,0
8383,8418,0
26522,8418,0
21788,8418,0
8492,8418,0
5681,8418,0
8318,8418,0
8489,8418,0
5685,8418,0
48945,8418,0
8331,8418,0
8343,8418,0
48957,8418,0
8416,8418,0
48982,8418,0
8314,8418,0
8351,8418,0
8431,8418,0
8367,8418,0
8334,8418,0
8437,8418,0
8483,8418,0
8384,8418,0
8363,8418,0
5677,8418,0
8341,8418,0
8472,8418,0
8409,8418,0
8402,8418,0
8414,8418,0
33181,8418,0
8353,8418,0
8347,8418,0
8495,8418,0
8421,8418,0
8442,8418,0
8387,8418,0
8391,8418,0
8433,8418,0
8417,8418,0
8309,8418,0
33180,8418,0
48951,8418,0
5684,8418,0
26524,8418,0
8394,8418,0
8321,8418,0
26526,8418,0
5691,8418,0
5674,8418,0
48965,8418,0
8315,8418,0
62589,8418,0
8339,8418,0
8393,8418,0
8313,8418,0
8382,8418,0
8374,8418,0
5695,8418,0
8447,8418,0
8441,8418,0
8480,8418,0
5687,8418,0
5669,8418,0
8466,8418,0
26582,8418,0
8485,8418,0
8376,8418,0
8379,8418,0
8457,8418,0
8415,8418,0
8487,8418,0
26519,8418,0
8427,8418,0
8364,8418,0
8445,8418,0
8449,8418,0
26517,8418,0
8395,8418,0
8418,8418,0
8432,8418,0
5694,8418,0
8490,8418,0
8444,8418,0
5690,8418,0
8443,8418,0
8348,8418,0
26520,8418,0
5670,8418,0
8430,8418,0
8401,8418,0
8370,8418,0
8477,8418,0
5680,8418,0
8439,8418,0
8400,8418,0
8412,8418,0
8372,8418,0
22756,8418,0
5693,8418,0
62598,8418,0
48997,8418,0
49002,8418,0
8494,8418,0
62596,8418,0
5682,8418,0
49000,8418,0
3293,8418,0
8354,8418,0
21790,8418,0
22491,8418,0
48999,8418,0
48998,8418,0
48985,8418,0
49001,8418,0
21791,8418,0
8365,8418,0
48961,8418,0
48962,8418,0
48964,8418,0
48966,8418,0
48967,8418,0
48968,8418,0
48969,8418,0
48970,8418,0
21792,8418,0
48972,8418,0
48973,8418,0
48974,8418,0
48975,8418,0
21797,8418,0
48976,8418,0
21796,8418,0
48977,8418,0
50167,8418,0
48978,8418,0
8323,8418,0
21798,8418,0
26523,8418,0
offshore,8418,0
5675,8432,0
48944,8432,0
50170,8432,0
8475,8432,0
5676,8432,0
8340,8432,0
8435,8432,0
8488,8432,0
48971,8432,0
8474,8432,0
8359,8432,0
8373,8432,0
33176,8432,0
8322,8432,0
8358,8432,0
8411,8432,0
8406,8432,0
8452,8432,0
8460,8432,0
8337,8432,0
8450,8432,0
49003,8432,0
8398,8432,0
8484,8432,0
48948,8432,0
8423,8432,0
48946,8432,0
8476,8432,0
8397,8432,0
8328,8432,0
26518,8432,0
48980,8432,0
48950,8432,0
8371,8432,0
8491,8432,0
48953,8432,0
8356,8432,0
48984,8432,0
8462,8432,0
48954,8432,0
8453,8432,0
8469,8432,0
8385,8432,0
5678,8432,0
8471,8432,0
8405,8432,0
8369,8432,0
8316,8432,0
8312,8432,0
8429,8432,0
5688,8432,0
8454,8432,0
8311,8432,0
8413,8432,0
8360,8432,0
8380,8432,0
48956,8432,0
5696,8432,0
8467,8432,0
8332,8432,0
5683,8432,0
5672,8432,0
8461,8432,0
8355,8432,0
33185,8432,0
48955,8432,0
8392,8432,0
8362,8432,0
8349,8432,0
8478,8432,0
21787,8432,0
8338,8432,0
8326,8432,0
5686,8432,0
33179,8432,0
8459,8432,0
8758,8432,0
8333,8432,0
8361,8432,0
8482,8432,0
8350,8432,0
5689,8432,0
8493,8432,0
8378,8432,0
8396,8432,0
8448,8432,0
8352,8432,0
21803,8432,0
5679,8432,0
5692,8432,0
8426,8432,0
8425,8432,0
5697,8432,0
8346,8432,0
8455,8432,0
8446,8432,0
26521,8432,0
48947,8432,0
21789,8432,0
8486,8432,0
8386,8432,0
5673,8432,0
8470,8432,0
8465,8432,0
5668,8432,0
8473,8432,0
8419,8432,0
8389,8432,0
8310,8432,0
33177,8432,0
8404,8432,0
8468,8432,0
8456,8432,0
8464,8432,0
8327,8432,0
8388,8432,0
8381,8432,0
8319,8432,0
8368,8432,0
8438,8432,0
8403,8432,0
8408,8432,0
8451,8432,0
8324,8432,0
8463,8432,0
48952,8432,0
8479,8432,0
8390,8432,0
8481,8432,0
8325,8432,0
8375,8432,0
8428,8432,0
8440,8432,0
8407,8432,0
8345,8432,0
8366,8432,0
8317,8432,0
8420,8432,0
48943,8432,0
8308,8432,0
33178,8432,0
8424,8432,0
8357,8432,0
8383,8432,0
26522,8432,0
21788,8432,0
8492,8432,0
5681,8432,0
8318,8432,0
8489,8432,0
5685,8432,0
48945,8432,0
8331,8432,0
8343,8432,0
48957,8432,0
8416,8432,0
48982,8432,0
8314,8432,0
8351,8432,0
8431,8432,0
8367,8432,0
8334,8432,0
8437,8432,0
8483,8432,0
8384,8432,0
8363,8432,0
5677,8432,0
8341,8432,0
8472,8432,0
8409,8432,0
8402,8432,0
8414,8432,0
33181,8432,0
8353,8432,0
8347,8432,0
8495,8432,0
8421,8432,0
8442,8432,0
8387,8432,0
8391,8432,0
8433,8432,0
8417,8432,0
8309,8432,0
33180,8432,0
48951,8432,0
5684,8432,0
26524,8432,0
8394,8432,0
8321,8432,0
26526,8432,0
5691,8432,0
5674,8432,0
48965,8432,0
8315,8432,0
62589,8432,0
8339,8432,0
8393,8432,0
8313,8432,0
8382,8432,0
8374,8432,0
5695,8432,0
8447,8432,0
8441,8432,0
8480,8432,0
5687,8432,0
5669,8432,0
8466,8432,0
26582,8432,0
8485,8432,0
8376,8432,0
8379,8432,0
8457,8432,0
8415,8432,0
8487,8432,0
26519,8432,0
8427,8432,0
8364,8432,0
8445,8432,0
8449,8432,0
26517,8432,0
8395,8432,0
8418,8432,0
8432,8432,0
5694,8432,0
8490,8432,0
8444,8432,0
5690,8432,0
8443,8432,0
8348,8432,0
26520,8432,0
5670,8432,0
8430,8432,0
8401,8432,0
8370,8432,0
8477,8432,0
5680,8432,0
8439,8432,0
8400,8432,0
8412,8432,0
8372,8432,0
22756,8432,0
5693,8432,0
62598,8432,0
