from,to,value
id_8343,id_48970,0
id_48957,id_48970,0
id_8416,id_48970,0
id_48982,id_48970,0
id_8314,id_48970,0
id_8351,id_48970,0
id_8431,id_48970,0
id_8367,id_48970,0
id_8334,id_48970,0
id_8437,id_48970,0
id_8483,id_48970,0
id_8384,id_48970,0
id_8363,id_48970,0
id_5677,id_48970,0
id_8341,id_48970,0
id_8472,id_48970,0
id_8409,id_48970,0
id_8402,id_48970,0
id_8414,id_48970,0
id_33181,id_48970,0
id_8353,id_48970,0
id_8347,id_48970,0
id_8495,id_48970,0
id_8421,id_48970,0
id_8442,id_48970,0
id_8387,id_48970,0
id_8391,id_48970,0
id_8433,id_48970,0
id_8417,id_48970,0
id_8309,id_48970,0
id_33180,id_48970,0
id_48951,id_48970,0
id_5684,id_48970,0
id_26524,id_48970,0
id_8394,id_48970,0
id_8321,id_48970,0
id_26526,id_48970,0
id_5691,id_48970,0
id_5674,id_48970,0
id_48965,id_48970,0
id_8315,id_48970,0
id_62589,id_48970,0
id_8339,id_48970,0
id_8393,id_48970,0
id_8313,id_48970,0
id_8382,id_48970,0
id_8374,id_48970,0
id_5695,id_48970,0
id_8447,id_48970,0
id_8441,id_48970,0
id_8480,id_48970,0
id_5687,id_48970,0
id_5669,id_48970,0
id_8466,id_48970,0
id_26582,id_48970,0
id_8485,id_48970,0
id_8376,id_48970,0
id_8379,id_48970,0
id_8457,id_48970,0
id_8415,id_48970,0
id_8487,id_48970,0
id_26519,id_48970,0
id_8427,id_48970,0
id_8364,id_48970,0
id_8445,id_48970,0
id_8449,id_48970,0
id_26517,id_48970,0
id_8395,id_48970,0
id_8418,id_48970,0
id_8432,id_48970,0
id_5694,id_48970,0
id_8490,id_48970,0
id_8444,id_48970,0
id_5690,id_48970,0
id_8443,id_48970,0
id_8348,id_48970,0
id_26520,id_48970,0
id_5670,id_48970,0
id_8430,id_48970,0
id_8401,id_48970,0
id_8370,id_48970,0
id_8477,id_48970,0
id_5680,id_48970,0
id_8439,id_48970,0
id_8400,id_48970,0
id_8412,id_48970,0
id_8372,id_48970,0
id_22756,id_48970,0
id_5693,id_48970,0
id_62598,id_48970,0
id_48997,id_48970,0
id_49002,id_48970,0
id_8494,id_48970,0
id_62596,id_48970,0
id_5682,id_48970,0
id_49000,id_48970,0
id_3293,id_48970,0
id_8354,id_48970,0
id_21790,id_48970,0
id_22491,id_48970,0
id_48999,id_48970,0
id_48998,id_48970,0
id_48985,id_48970,0
id_49001,id_48970,0
id_21791,id_48970,0
id_8365,id_48970,0
id_48961,id_48970,0
id_48962,id_48970,0
id_48964,id_48970,0
id_48966,id_48970,0
id_48967,id_48970,0
id_48968,id_48970,0
id_48969,id_48970,0
id_48970,id_48970,0
id_21792,id_48970,0
id_48972,id_48970,0
id_48973,id_48970,0
id_48974,id_48970,0
id_48975,id_48970,0
id_21797,id_48970,0
id_48976,id_48970,0
id_21796,id_48970,0
id_48977,id_48970,0
id_50167,id_48970,0
id_48978,id_48970,0
id_8323,id_48970,0
id_21798,id_48970,0
id_26523,id_48970,0
id_-1,id_48970,0
id_5675,id_21792,0
id_48944,id_21792,0
id_50170,id_21792,0
id_8475,id_21792,0
id_5676,id_21792,0
id_8340,id_21792,0
id_8435,id_21792,0
id_8488,id_21792,0
id_48971,id_21792,0
id_8474,id_21792,0
id_8359,id_21792,0
id_8373,id_21792,0
id_33176,id_21792,0
id_8322,id_21792,0
id_8358,id_21792,0
id_8411,id_21792,0
id_8406,id_21792,0
id_8452,id_21792,0
id_8460,id_21792,0
id_8337,id_21792,0
id_8450,id_21792,0
id_49003,id_21792,0
id_8398,id_21792,0
id_8484,id_21792,0
id_48948,id_21792,0
id_8423,id_21792,0
id_48946,id_21792,0
id_8476,id_21792,0
id_8397,id_21792,0
id_8328,id_21792,0
id_26518,id_21792,0
id_48980,id_21792,0
id_48950,id_21792,0
id_8371,id_21792,0
id_8491,id_21792,0
id_48953,id_21792,0
id_8356,id_21792,0
id_48984,id_21792,0
id_8462,id_21792,0
id_48954,id_21792,0
id_8453,id_21792,0
id_8469,id_21792,0
id_8385,id_21792,0
id_5678,id_21792,0
id_8471,id_21792,0
id_8405,id_21792,0
id_8369,id_21792,0
id_8316,id_21792,0
id_8312,id_21792,0
id_8429,id_21792,0
id_5688,id_21792,0
id_8454,id_21792,0
id_8311,id_21792,0
id_8413,id_21792,0
id_8360,id_21792,0
id_8380,id_21792,0
id_48956,id_21792,0
id_5696,id_21792,0
id_8467,id_21792,0
id_8332,id_21792,0
id_5683,id_21792,0
id_5672,id_21792,0
id_8461,id_21792,0
id_8355,id_21792,0
id_33185,id_21792,0
id_48955,id_21792,0
id_8392,id_21792,0
id_8362,id_21792,0
id_8349,id_21792,0
id_8478,id_21792,0
id_21787,id_21792,0
id_8338,id_21792,0
id_8326,id_21792,0
id_5686,id_21792,0
id_33179,id_21792,0
id_8459,id_21792,0
id_8758,id_21792,0
id_8333,id_21792,0
id_8361,id_21792,0
id_8482,id_21792,0
id_8350,id_21792,0
id_5689,id_21792,0
id_8493,id_21792,0
id_8378,id_21792,0
id_8396,id_21792,0
id_8448,id_21792,0
id_8352,id_21792,0
id_21803,id_21792,0
id_5679,id_21792,0
id_5692,id_21792,0
id_8426,id_21792,0
id_8425,id_21792,0
id_5697,id_21792,0
id_8346,id_21792,0
id_8455,id_21792,0
id_8446,id_21792,0
id_26521,id_21792,0
id_48947,id_21792,0
id_21789,id_21792,0
id_8486,id_21792,0
id_8386,id_21792,0
id_5673,id_21792,0
id_8470,id_21792,0
id_8465,id_21792,0
id_5668,id_21792,0
id_8473,id_21792,0
id_8419,id_21792,0
id_8389,id_21792,0
id_8310,id_21792,0
id_33177,id_21792,0
id_8404,id_21792,0
id_8468,id_21792,0
id_8456,id_21792,0
id_8464,id_21792,0
id_8327,id_21792,0
id_8388,id_21792,0
id_8381,id_21792,0
id_8319,id_21792,0
id_8368,id_21792,0
id_8438,id_21792,0
id_8403,id_21792,0
id_8408,id_21792,0
id_8451,id_21792,0
id_8324,id_21792,0
id_8463,id_21792,0
id_48952,id_21792,0
id_8479,id_21792,0
id_8390,id_21792,0
id_8481,id_21792,0
id_8325,id_21792,0
id_8375,id_21792,0
id_8428,id_21792,0
id_8440,id_21792,0
id_8407,id_21792,0
id_8345,id_21792,0
id_8366,id_21792,0
id_8317,id_21792,0
id_8420,id_21792,0
id_48943,id_21792,0
id_8308,id_21792,0
id_33178,id_21792,0
id_8424,id_21792,0
id_8357,id_21792,0
id_8383,id_21792,0
id_26522,id_21792,0
id_21788,id_21792,0
id_8492,id_21792,0
id_5681,id_21792,0
id_8318,id_21792,0
id_8489,id_21792,0
id_5685,id_21792,0
id_48945,id_21792,0
id_8331,id_21792,0
id_8343,id_21792,0
id_48957,id_21792,0
id_8416,id_21792,0
id_48982,id_21792,0
id_8314,id_21792,0
id_8351,id_21792,0
id_8431,id_21792,0
id_8367,id_21792,0
id_8334,id_21792,0
id_8437,id_21792,0
id_8483,id_21792,0
id_8384,id_21792,0
id_8363,id_21792,0
id_5677,id_21792,0
id_8341,id_21792,0
id_8472,id_21792,0
id_8409,id_21792,0
id_8402,id_21792,0
id_8414,id_21792,0
id_33181,id_21792,0
id_8353,id_21792,0
id_8347,id_21792,0
id_8495,id_21792,0
id_8421,id_21792,0
id_8442,id_21792,0
id_8387,id_21792,0
id_8391,id_21792,0
id_8433,id_21792,0
id_8417,id_21792,0
id_8309,id_21792,0
id_33180,id_21792,0
id_48951,id_21792,0
id_5684,id_21792,0
id_26524,id_21792,0
id_8394,id_21792,0
id_8321,id_21792,0
id_26526,id_21792,0
id_5691,id_21792,0
id_5674,id_21792,0
id_48965,id_21792,0
id_8315,id_21792,0
id_62589,id_21792,0
id_8339,id_21792,0
id_8393,id_21792,0
id_8313,id_21792,0
id_8382,id_21792,0
id_8374,id_21792,0
id_5695,id_21792,0
id_8447,id_21792,0
id_8441,id_21792,0
id_8480,id_21792,0
id_5687,id_21792,0
id_5669,id_21792,0
id_8466,id_21792,0
id_26582,id_21792,0
id_8485,id_21792,0
id_8376,id_21792,0
id_8379,id_21792,0
id_8457,id_21792,0
id_8415,id_21792,0
id_8487,id_21792,0
id_26519,id_21792,0
id_8427,id_21792,0
id_8364,id_21792,0
id_8445,id_21792,0
id_8449,id_21792,0
id_26517,id_21792,0
id_8395,id_21792,0
id_8418,id_21792,0
id_8432,id_21792,0
id_5694,id_21792,0
id_8490,id_21792,0
id_8444,id_21792,0
id_5690,id_21792,0
id_8443,id_21792,0
id_8348,id_21792,0
id_26520,id_21792,0
id_5670,id_21792,0
id_8430,id_21792,0
id_8401,id_21792,0
id_8370,id_21792,0
id_8477,id_21792,0
id_5680,id_21792,0
id_8439,id_21792,0
id_8400,id_21792,0
id_8412,id_21792,0
id_8372,id_21792,0
id_22756,id_21792,0
id_5693,id_21792,0
id_62598,id_21792,0
id_48997,id_21792,0
id_49002,id_21792,0
id_8494,id_21792,0
id_62596,id_21792,0
id_5682,id_21792,0
id_49000,id_21792,0
id_3293,id_21792,0
id_8354,id_21792,0
id_21790,id_21792,0
id_22491,id_21792,0
id_48999,id_21792,0
id_48998,id_21792,0
id_48985,id_21792,0
id_49001,id_21792,0
id_21791,id_21792,0
id_8365,id_21792,0
id_48961,id_21792,0
id_48962,id_21792,0
id_48964,id_21792,0
id_48966,id_21792,0
id_48967,id_21792,0
id_48968,id_21792,0
id_48969,id_21792,0
id_48970,id_21792,0
id_21792,id_21792,0
id_48972,id_21792,0
id_48973,id_21792,0
id_48974,id_21792,0
id_48975,id_21792,0
id_21797,id_21792,0
id_48976,id_21792,0
id_21796,id_21792,0
id_48977,id_21792,0
id_50167,id_21792,0
id_48978,id_21792,0
id_8323,id_21792,0
id_21798,id_21792,0
id_26523,id_21792,0
id_-1,id_21792,0
id_5675,id_48972,0
id_48944,id_48972,0
id_50170,id_48972,0
id_8475,id_48972,0
id_5676,id_48972,0
id_8340,id_48972,0
id_8435,id_48972,0
id_8488,id_48972,0
id_48971,id_48972,0
id_8474,id_48972,0
id_8359,id_48972,0
id_8373,id_48972,0
id_33176,id_48972,0
id_8322,id_48972,0
id_8358,id_48972,0
id_8411,id_48972,0
id_8406,id_48972,0
id_8452,id_48972,0
id_8460,id_48972,0
id_8337,id_48972,0
id_8450,id_48972,0
id_49003,id_48972,0
id_8398,id_48972,0
id_8484,id_48972,0
id_48948,id_48972,0
id_8423,id_48972,0
id_48946,id_48972,0
id_8476,id_48972,0
id_8397,id_48972,0
id_8328,id_48972,0
id_26518,id_48972,0
id_48980,id_48972,0
id_48950,id_48972,0
id_8371,id_48972,0
id_8491,id_48972,0
id_48953,id_48972,0
id_8356,id_48972,0
id_48984,id_48972,0
id_8462,id_48972,0
id_48954,id_48972,0
id_8453,id_48972,0
id_8469,id_48972,0
id_8385,id_48972,0
id_5678,id_48972,0
id_8471,id_48972,0
id_8405,id_48972,0
id_8369,id_48972,0
id_8316,id_48972,0
id_8312,id_48972,0
id_8429,id_48972,0
id_5688,id_48972,0
id_8454,id_48972,0
id_8311,id_48972,0
id_8413,id_48972,0
id_8360,id_48972,0
id_8380,id_48972,0
id_48956,id_48972,0
id_5696,id_48972,0
id_8467,id_48972,0
id_8332,id_48972,0
id_5683,id_48972,0
id_5672,id_48972,0
id_8461,id_48972,0
id_8355,id_48972,0
id_33185,id_48972,0
id_48955,id_48972,0
id_8392,id_48972,0
id_8362,id_48972,0
id_8349,id_48972,0
id_8478,id_48972,0
id_21787,id_48972,0
id_8338,id_48972,0
id_8326,id_48972,0
id_5686,id_48972,0
id_33179,id_48972,0
id_8459,id_48972,0
id_8758,id_48972,0
id_8333,id_48972,0
id_8361,id_48972,0
id_8482,id_48972,0
id_8350,id_48972,0
id_5689,id_48972,0
id_8493,id_48972,0
id_8378,id_48972,0
id_8396,id_48972,0
id_8448,id_48972,0
id_8352,id_48972,0
id_21803,id_48972,0
id_5679,id_48972,0
id_5692,id_48972,0
id_8426,id_48972,0
id_8425,id_48972,0
id_5697,id_48972,0
id_8346,id_48972,0
id_8455,id_48972,0
id_8446,id_48972,0
id_26521,id_48972,0
id_48947,id_48972,0
id_21789,id_48972,0
id_8486,id_48972,0
id_8386,id_48972,0
id_5673,id_48972,0
id_8470,id_48972,0
id_8465,id_48972,0
id_5668,id_48972,0
id_8473,id_48972,0
id_8419,id_48972,0
id_8389,id_48972,0
id_8310,id_48972,0
id_33177,id_48972,0
id_8404,id_48972,0
id_8468,id_48972,0
id_8456,id_48972,0
id_8464,id_48972,0
id_8327,id_48972,0
id_8388,id_48972,0
id_8381,id_48972,0
id_8319,id_48972,0
id_8368,id_48972,0
id_8438,id_48972,0
id_8403,id_48972,0
id_8408,id_48972,0
id_8451,id_48972,0
id_8324,id_48972,0
id_8463,id_48972,0
id_48952,id_48972,0
id_8479,id_48972,0
id_8390,id_48972,0
id_8481,id_48972,0
id_8325,id_48972,0
id_8375,id_48972,0
id_8428,id_48972,0
id_8440,id_48972,0
id_8407,id_48972,0
id_8345,id_48972,0
id_8366,id_48972,0
id_8317,id_48972,0
id_8420,id_48972,0
id_48943,id_48972,0
id_8308,id_48972,0
id_33178,id_48972,0
id_8424,id_48972,0
id_8357,id_48972,0
id_8383,id_48972,0
id_26522,id_48972,0
id_21788,id_48972,0
id_8492,id_48972,0
id_5681,id_48972,0
id_8318,id_48972,0
id_8489,id_48972,0
id_5685,id_48972,0
id_48945,id_48972,0
id_8331,id_48972,0
id_8343,id_48972,0
id_48957,id_48972,0
id_8416,id_48972,0
id_48982,id_48972,0
id_8314,id_48972,0
id_8351,id_48972,0
id_8431,id_48972,0
id_8367,id_48972,0
id_8334,id_48972,0
id_8437,id_48972,0
id_8483,id_48972,0
id_8384,id_48972,0
id_8363,id_48972,0
id_5677,id_48972,0
id_8341,id_48972,0
id_8472,id_48972,0
id_8409,id_48972,0
id_8402,id_48972,0
id_8414,id_48972,0
id_33181,id_48972,0
id_8353,id_48972,0
id_8347,id_48972,0
id_8495,id_48972,0
id_8421,id_48972,0
id_8442,id_48972,0
id_8387,id_48972,0
id_8391,id_48972,0
id_8433,id_48972,0
id_8417,id_48972,0
id_8309,id_48972,0
id_33180,id_48972,0
id_48951,id_48972,0
id_5684,id_48972,0
id_26524,id_48972,0
id_8394,id_48972,0
id_8321,id_48972,0
id_26526,id_48972,0
id_5691,id_48972,0
id_5674,id_48972,0
id_48965,id_48972,0
id_8315,id_48972,0
id_62589,id_48972,0
id_8339,id_48972,0
id_8393,id_48972,0
id_8313,id_48972,0
id_8382,id_48972,0
id_8374,id_48972,0
id_5695,id_48972,0
id_8447,id_48972,0
id_8441,id_48972,0
id_8480,id_48972,0
id_5687,id_48972,0
id_5669,id_48972,0
id_8466,id_48972,0
id_26582,id_48972,0
id_8485,id_48972,0
id_8376,id_48972,0
id_8379,id_48972,0
id_8457,id_48972,0
id_8415,id_48972,0
id_8487,id_48972,0
id_26519,id_48972,0
id_8427,id_48972,0
id_8364,id_48972,0
id_8445,id_48972,0
id_8449,id_48972,0
id_26517,id_48972,0
id_8395,id_48972,0
id_8418,id_48972,0
id_8432,id_48972,0
id_5694,id_48972,0
id_8490,id_48972,0
id_8444,id_48972,0
id_5690,id_48972,0
id_8443,id_48972,0
id_8348,id_48972,0
id_26520,id_48972,0
id_5670,id_48972,0
id_8430,id_48972,0
id_8401,id_48972,0
id_8370,id_48972,0
id_8477,id_48972,0
id_5680,id_48972,0
id_8439,id_48972,0
id_8400,id_48972,0
id_8412,id_48972,0
id_8372,id_48972,0
id_22756,id_48972,0
id_5693,id_48972,0
id_62598,id_48972,0
id_48997,id_48972,0
id_49002,id_48972,0
id_8494,id_48972,0
id_62596,id_48972,0
id_5682,id_48972,0
id_49000,id_48972,0
id_3293,id_48972,0
id_8354,id_48972,0
id_21790,id_48972,0
id_22491,id_48972,0
id_48999,id_48972,0
id_48998,id_48972,0
id_48985,id_48972,0
id_49001,id_48972,0
id_21791,id_48972,0
id_8365,id_48972,0
id_48961,id_48972,0
id_48962,id_48972,0
id_48964,id_48972,0
id_48966,id_48972,0
id_48967,id_48972,0
id_48968,id_48972,0
id_48969,id_48972,0
id_48970,id_48972,0
id_21792,id_48972,0
id_48972,id_48972,0
id_48973,id_48972,0
id_48974,id_48972,0
id_48975,id_48972,0
id_21797,id_48972,0
id_48976,id_48972,0
id_21796,id_48972,0
id_48977,id_48972,0
id_50167,id_48972,0
id_48978,id_48972,0
id_8323,id_48972,0
id_21798,id_48972,0
id_26523,id_48972,0
id_-1,id_48972,0
id_5675,id_48973,0
id_48944,id_48973,0
id_50170,id_48973,0
id_8475,id_48973,0
id_5676,id_48973,0
id_8340,id_48973,0
id_8435,id_48973,0
id_8488,id_48973,0
id_48971,id_48973,0
id_8474,id_48973,0
id_8359,id_48973,0
id_8373,id_48973,0
id_33176,id_48973,0
id_8322,id_48973,0
id_8358,id_48973,0
id_8411,id_48973,0
id_8406,id_48973,0
id_8452,id_48973,0
id_8460,id_48973,0
id_8337,id_48973,0
id_8450,id_48973,0
id_49003,id_48973,0
id_8398,id_48973,0
id_8484,id_48973,0
id_48948,id_48973,0
id_8423,id_48973,0
id_48946,id_48973,0
id_8476,id_48973,0
id_8397,id_48973,0
id_8328,id_48973,0
id_26518,id_48973,0
id_48980,id_48973,0
id_48950,id_48973,0
id_8371,id_48973,0
id_8491,id_48973,0
id_48953,id_48973,0
id_8356,id_48973,0
id_48984,id_48973,0
id_8462,id_48973,0
id_48954,id_48973,0
id_8453,id_48973,0
id_8469,id_48973,0
id_8385,id_48973,0
id_5678,id_48973,0
id_8471,id_48973,0
id_8405,id_48973,0
id_8369,id_48973,0
id_8316,id_48973,0
id_8312,id_48973,0
id_8429,id_48973,0
id_5688,id_48973,0
id_8454,id_48973,0
id_8311,id_48973,0
id_8413,id_48973,0
id_8360,id_48973,0
id_8380,id_48973,0
id_48956,id_48973,0
id_5696,id_48973,0
id_8467,id_48973,0
id_8332,id_48973,0
id_5683,id_48973,0
id_5672,id_48973,0
id_8461,id_48973,0
id_8355,id_48973,0
id_33185,id_48973,0
id_48955,id_48973,0
id_8392,id_48973,0
id_8362,id_48973,0
id_8349,id_48973,0
id_8478,id_48973,0
id_21787,id_48973,0
id_8338,id_48973,0
id_8326,id_48973,0
id_5686,id_48973,0
id_33179,id_48973,0
id_8459,id_48973,0
id_8758,id_48973,0
id_8333,id_48973,0
id_8361,id_48973,0
id_8482,id_48973,0
id_8350,id_48973,0
id_5689,id_48973,0
id_8493,id_48973,0
id_8378,id_48973,0
id_8396,id_48973,0
id_8448,id_48973,0
id_8352,id_48973,0
id_21803,id_48973,0
id_5679,id_48973,0
id_5692,id_48973,0
id_8426,id_48973,0
id_8425,id_48973,0
id_5697,id_48973,0
id_8346,id_48973,0
id_8455,id_48973,0
id_8446,id_48973,0
id_26521,id_48973,0
id_48947,id_48973,0
id_21789,id_48973,0
id_8486,id_48973,0
id_8386,id_48973,0
id_5673,id_48973,0
id_8470,id_48973,0
id_8465,id_48973,0
id_5668,id_48973,0
id_8473,id_48973,0
id_8419,id_48973,0
id_8389,id_48973,0
id_8310,id_48973,0
id_33177,id_48973,0
id_8404,id_48973,0
id_8468,id_48973,0
id_8456,id_48973,0
id_8464,id_48973,0
id_8327,id_48973,0
id_8388,id_48973,0
id_8381,id_48973,0
id_8319,id_48973,0
id_8368,id_48973,0
id_8438,id_48973,0
id_8403,id_48973,0
id_8408,id_48973,0
id_8451,id_48973,0
id_8324,id_48973,0
id_8463,id_48973,0
id_48952,id_48973,0
id_8479,id_48973,0
id_8390,id_48973,0
id_8481,id_48973,0
id_8325,id_48973,0
id_8375,id_48973,0
id_8428,id_48973,0
id_8440,id_48973,0
id_8407,id_48973,0
id_8345,id_48973,0
id_8366,id_48973,0
id_8317,id_48973,0
id_8420,id_48973,0
id_48943,id_48973,0
id_8308,id_48973,0
id_33178,id_48973,0
id_8424,id_48973,0
id_8357,id_48973,0
id_8383,id_48973,0
id_26522,id_48973,0
id_21788,id_48973,0
id_8492,id_48973,0
id_5681,id_48973,0
id_8318,id_48973,0
id_8489,id_48973,0
id_5685,id_48973,0
id_48945,id_48973,0
id_8331,id_48973,0
id_8343,id_48973,0
id_48957,id_48973,0
id_8416,id_48973,0
id_48982,id_48973,0
id_8314,id_48973,0
id_8351,id_48973,0
id_8431,id_48973,0
id_8367,id_48973,0
id_8334,id_48973,0
id_8437,id_48973,0
id_8483,id_48973,0
id_8384,id_48973,0
id_8363,id_48973,0
id_5677,id_48973,0
id_8341,id_48973,0
id_8472,id_48973,0
id_8409,id_48973,0
id_8402,id_48973,0
id_8414,id_48973,0
id_33181,id_48973,0
id_8353,id_48973,0
id_8347,id_48973,0
id_8495,id_48973,0
id_8421,id_48973,0
id_8442,id_48973,0
id_8387,id_48973,0
id_8391,id_48973,0
id_8433,id_48973,0
id_8417,id_48973,0
id_8309,id_48973,0
id_33180,id_48973,0
id_48951,id_48973,0
id_5684,id_48973,0
id_26524,id_48973,0
id_8394,id_48973,0
id_8321,id_48973,0
id_26526,id_48973,0
id_5691,id_48973,0
id_5674,id_48973,0
id_48965,id_48973,0
id_8315,id_48973,0
id_62589,id_48973,0
id_8339,id_48973,0
id_8393,id_48973,0
id_8313,id_48973,0
id_8382,id_48973,0
id_8374,id_48973,0
id_5695,id_48973,0
id_8447,id_48973,0
id_8441,id_48973,0
id_8480,id_48973,0
id_5687,id_48973,0
id_5669,id_48973,0
id_8466,id_48973,0
id_26582,id_48973,0
id_8485,id_48973,0
id_8376,id_48973,0
id_8379,id_48973,0
id_8457,id_48973,0
id_8415,id_48973,0
id_8487,id_48973,0
id_26519,id_48973,0
id_8427,id_48973,0
id_8364,id_48973,0
id_8445,id_48973,0
id_8449,id_48973,0
id_26517,id_48973,0
id_8395,id_48973,0
id_8418,id_48973,0
id_8432,id_48973,0
id_5694,id_48973,0
id_8490,id_48973,0
id_8444,id_48973,0
id_5690,id_48973,0
id_8443,id_48973,0
id_8348,id_48973,0
id_26520,id_48973,0
id_5670,id_48973,0
id_8430,id_48973,0
id_8401,id_48973,0
id_8370,id_48973,0
id_8477,id_48973,0
id_5680,id_48973,0
id_8439,id_48973,0
id_8400,id_48973,0
id_8412,id_48973,0
id_8372,id_48973,0
id_22756,id_48973,0
id_5693,id_48973,0
id_62598,id_48973,0
id_48997,id_48973,0
id_49002,id_48973,0
id_8494,id_48973,0
id_62596,id_48973,0
id_5682,id_48973,0
id_49000,id_48973,0
id_3293,id_48973,0
id_8354,id_48973,0
id_21790,id_48973,0
id_22491,id_48973,0
id_48999,id_48973,0
id_48998,id_48973,0
id_48985,id_48973,0
id_49001,id_48973,0
id_21791,id_48973,0
id_8365,id_48973,0
id_48961,id_48973,0
id_48962,id_48973,0
id_48964,id_48973,0
id_48966,id_48973,0
id_48967,id_48973,0
id_48968,id_48973,0
id_48969,id_48973,0
id_48970,id_48973,0
id_21792,id_48973,0
id_48972,id_48973,0
id_48973,id_48973,0
id_48974,id_48973,0
id_48975,id_48973,0
id_21797,id_48973,0
id_48976,id_48973,0
id_21796,id_48973,0
id_48977,id_48973,0
id_50167,id_48973,0
id_48978,id_48973,0
id_8323,id_48973,0
id_21798,id_48973,0
id_26523,id_48973,0
id_-1,id_48973,0
id_5675,id_48974,0
id_48944,id_48974,0
id_50170,id_48974,0
id_8475,id_48974,0
id_5676,id_48974,0
id_8340,id_48974,0
id_8435,id_48974,0
id_8488,id_48974,0
id_48971,id_48974,0
id_8474,id_48974,0
id_8359,id_48974,0
id_8373,id_48974,0
id_33176,id_48974,0
id_8322,id_48974,0
id_8358,id_48974,0
id_8411,id_48974,0
id_8406,id_48974,0
id_8452,id_48974,0
id_8460,id_48974,0
id_8337,id_48974,0
id_8450,id_48974,0
id_49003,id_48974,0
id_8398,id_48974,0
id_8484,id_48974,0
id_48948,id_48974,0
id_8423,id_48974,0
id_48946,id_48974,0
id_8476,id_48974,0
id_8397,id_48974,0
id_8328,id_48974,0
id_26518,id_48974,0
id_48980,id_48974,0
id_48950,id_48974,0
id_8371,id_48974,0
id_8491,id_48974,0
id_48953,id_48974,0
id_8356,id_48974,0
id_48984,id_48974,0
id_8462,id_48974,0
id_48954,id_48974,0
id_8453,id_48974,0
id_8469,id_48974,0
id_8385,id_48974,0
id_5678,id_48974,0
id_8471,id_48974,0
id_8405,id_48974,0
id_8369,id_48974,0
id_8316,id_48974,0
id_8312,id_48974,0
id_8429,id_48974,0
id_5688,id_48974,0
id_8454,id_48974,0
id_8311,id_48974,0
id_8413,id_48974,0
id_8360,id_48974,0
id_8380,id_48974,0
id_48956,id_48974,0
id_5696,id_48974,0
id_8467,id_48974,0
id_8332,id_48974,0
id_5683,id_48974,0
id_5672,id_48974,0
id_8461,id_48974,0
id_8355,id_48974,0
id_33185,id_48974,0
id_48955,id_48974,0
id_8392,id_48974,0
id_8362,id_48974,0
id_8349,id_48974,0
id_8478,id_48974,0
id_21787,id_48974,0
id_8338,id_48974,0
id_8326,id_48974,0
id_5686,id_48974,0
id_33179,id_48974,0
id_8459,id_48974,0
id_8758,id_48974,0
id_8333,id_48974,0
id_8361,id_48974,0
id_8482,id_48974,0
id_8350,id_48974,0
id_5689,id_48974,0
id_8493,id_48974,0
id_8378,id_48974,0
id_8396,id_48974,0
id_8448,id_48974,0
id_8352,id_48974,0
id_21803,id_48974,0
id_5679,id_48974,0
id_5692,id_48974,0
id_8426,id_48974,0
id_8425,id_48974,0
id_5697,id_48974,0
id_8346,id_48974,0
id_8455,id_48974,0
id_8446,id_48974,0
id_26521,id_48974,0
id_48947,id_48974,0
id_21789,id_48974,0
id_8486,id_48974,0
id_8386,id_48974,0
id_5673,id_48974,0
id_8470,id_48974,0
id_8465,id_48974,0
id_5668,id_48974,0
id_8473,id_48974,0
id_8419,id_48974,0
id_8389,id_48974,0
id_8310,id_48974,0
id_33177,id_48974,0
id_8404,id_48974,0
id_8468,id_48974,0
id_8456,id_48974,0
id_8464,id_48974,0
id_8327,id_48974,0
id_8388,id_48974,0
id_8381,id_48974,0
id_8319,id_48974,0
id_8368,id_48974,0
id_8438,id_48974,0
id_8403,id_48974,0
id_8408,id_48974,0
id_8451,id_48974,0
id_8324,id_48974,0
id_8463,id_48974,0
id_48952,id_48974,0
id_8479,id_48974,0
id_8390,id_48974,0
id_8481,id_48974,0
id_8325,id_48974,0
id_8375,id_48974,0
id_8428,id_48974,0
id_8440,id_48974,0
id_8407,id_48974,0
id_8345,id_48974,0
id_8366,id_48974,0
id_8317,id_48974,0
id_8420,id_48974,0
id_48943,id_48974,0
id_8308,id_48974,0
id_33178,id_48974,0
id_8424,id_48974,0
id_8357,id_48974,0
id_8383,id_48974,0
id_26522,id_48974,0
id_21788,id_48974,0
id_8492,id_48974,0
id_5681,id_48974,0
id_8318,id_48974,0
id_8489,id_48974,0
id_5685,id_48974,0
id_48945,id_48974,0
id_8331,id_48974,0
id_8343,id_48974,0
id_48957,id_48974,0
id_8416,id_48974,0
id_48982,id_48974,0
id_8314,id_48974,0
id_8351,id_48974,0
id_8431,id_48974,0
id_8367,id_48974,0
id_8334,id_48974,0
id_8437,id_48974,0
id_8483,id_48974,0
id_8384,id_48974,0
id_8363,id_48974,0
id_5677,id_48974,0
id_8341,id_48974,0
id_8472,id_48974,0
id_8409,id_48974,0
id_8402,id_48974,0
id_8414,id_48974,0
id_33181,id_48974,0
id_8353,id_48974,0
id_8347,id_48974,0
id_8495,id_48974,0
id_8421,id_48974,0
id_8442,id_48974,0
id_8387,id_48974,0
id_8391,id_48974,0
id_8433,id_48974,0
id_8417,id_48974,0
id_8309,id_48974,0
id_33180,id_48974,0
id_48951,id_48974,0
id_5684,id_48974,0
id_26524,id_48974,0
id_8394,id_48974,0
id_8321,id_48974,0
id_26526,id_48974,0
id_5691,id_48974,0
